000.000 =============================================================
000.000                     Station B                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "b0.log", TCP port 59144, debug mask 0x00
000.000 Station B is connecting station A (TCP port 59144) ... Done.
000.379 New epoch: Sun Apr  9 12:20:01 2023
000.379 =================================================================
000.379 
000.379 Designed by Li Ruobin, build: Apr  9 2023  12:18:20
002.768 .... 8 packets received, 7699 bps, 96.24%, Err 0 (0.0e+00)
094.218 .... 277 packets received, 6062 bps, 75.78%, Err 8 (1.1e-05)
097.476 .... 279 packets received, 5901 bps, 73.76%, Err 9 (1.2e-05)
099.586 .... 287 packets received, 5940 bps, 74.25%, Err 9 (1.1e-05)
101.726 .... 295 packets received, 5977 bps, 74.71%, Err 9 (1.1e-05)
103.882 .... 303 packets received, 6011 bps, 75.13%, Err 9 (1.1e-05)
105.993 .... 311 packets received, 6046 bps, 75.57%, Err 9 (1.1e-05)
108.132 .... 319 packets received, 6078 bps, 75.97%, Err 9 (1.0e-05)
110.251 .... 327 packets received, 6110 bps, 76.37%, Err 9 (1.0e-05)
112.360 .... 335 packets received, 6141 bps, 76.76%, Err 9 (1.0e-05)
114.475 .... 343 packets received, 6171 bps, 77.14%, Err 9 (9.9e-06)
118.968 .... 350 packets received, 6058 bps, 75.72%, Err 10 (1.1e-05)
121.076 .... 358 packets received, 6088 bps, 76.10%, Err 10 (1.0e-05)
123.202 .... 366 packets received, 6116 bps, 76.45%, Err 10 (1.0e-05)
125.314 .... 374 packets received, 6144 bps, 76.80%, Err 10 (1.0e-05)
127.424 .... 382 packets received, 6171 bps, 77.13%, Err 10 (9.8e-06)
130.608 .... 384 packets received, 6051 bps, 75.64%, Err 12 (1.2e-05)
132.720 .... 392 packets received, 6078 bps, 75.98%, Err 12 (1.1e-05)
134.842 .... 400 packets received, 6104 bps, 76.30%, Err 13 (1.2e-05)
138.025 .... 402 packets received, 5993 bps, 74.91%, Err 14 (1.3e-05)
140.103 .... 410 packets received, 6021 bps, 75.26%, Err 14 (1.3e-05)
144.630 .... 417 packets received, 5931 bps, 74.14%, Err 15 (1.3e-05)
146.710 .... 425 packets received, 5959 bps, 74.48%, Err 15 (1.3e-05)
148.847 .... 433 packets received, 5983 bps, 74.79%, Err 15 (1.3e-05)
150.960 .... 441 packets received, 6008 bps, 75.10%, Err 15 (1.2e-05)
153.072 .... 449 packets received, 6033 bps, 75.41%, Err 15 (1.2e-05)
155.198 .... 457 packets received, 6056 bps, 75.69%, Err 15 (1.2e-05)
158.374 .... 459 packets received, 5960 bps, 74.50%, Err 16 (1.3e-05)
160.484 .... 467 packets received, 5983 bps, 74.79%, Err 16 (1.2e-05)
162.596 .... 475 packets received, 6007 bps, 75.08%, Err 17 (1.3e-05)
164.706 .... 483 packets received, 6029 bps, 75.36%, Err 17 (1.3e-05)
166.834 .... 491 packets received, 6051 bps, 75.63%, Err 17 (1.3e-05)
168.949 .... 499 packets received, 6072 bps, 75.90%, Err 17 (1.3e-05)
171.058 .... 507 packets received, 6093 bps, 76.16%, Err 17 (1.2e-05)
173.181 .... 515 packets received, 6113 bps, 76.41%, Err 17 (1.2e-05)
175.293 .... 523 packets received, 6133 bps, 76.66%, Err 17 (1.2e-05)
177.400 .... 531 packets received, 6152 bps, 76.90%, Err 17 (1.2e-05)
182.169 .... 539 packets received, 6081 bps, 76.01%, Err 18 (1.2e-05)
184.280 .... 547 packets received, 6100 bps, 76.25%, Err 18 (1.2e-05)
188.260 .... 552 packets received, 6025 bps, 75.32%, Err 19 (1.3e-05)
190.370 .... 560 packets received, 6045 bps, 75.56%, Err 19 (1.3e-05)
192.477 .... 568 packets received, 6064 bps, 75.80%, Err 19 (1.2e-05)
194.598 .... 576 packets received, 6082 bps, 76.02%, Err 19 (1.2e-05)
196.721 .... 584 packets received, 6100 bps, 76.25%, Err 19 (1.2e-05)
198.825 .... 592 packets received, 6118 bps, 76.47%, Err 19 (1.2e-05)
200.937 .... 600 packets received, 6135 bps, 76.69%, Err 19 (1.2e-05)
204.992 .... 605 packets received, 6063 bps, 75.79%, Err 20 (1.2e-05)
207.108 .... 613 packets received, 6080 bps, 76.01%, Err 20 (1.2e-05)
211.951 .... 621 packets received, 6019 bps, 75.23%, Err 21 (1.2e-05)
214.093 .... 629 packets received, 6035 bps, 75.44%, Err 21 (1.2e-05)
218.675 .... 635 packets received, 5965 bps, 74.56%, Err 21 (1.2e-05)
220.786 .... 643 packets received, 5982 bps, 74.77%, Err 21 (1.2e-05)
222.959 .... 651 packets received, 5997 bps, 74.96%, Err 21 (1.2e-05)
225.104 .... 659 packets received, 6013 bps, 75.16%, Err 21 (1.2e-05)
227.291 .... 667 packets received, 6027 bps, 75.34%, Err 21 (1.2e-05)
229.446 .... 675 packets received, 6042 bps, 75.52%, Err 21 (1.1e-05)
231.575 .... 683 packets received, 6057 bps, 75.71%, Err 21 (1.1e-05)
233.719 .... 691 packets received, 6072 bps, 75.90%, Err 21 (1.1e-05)
239.904 .... 694 packets received, 5940 bps, 74.25%, Err 22 (1.1e-05)
242.016 .... 702 packets received, 5956 bps, 74.45%, Err 22 (1.1e-05)
244.223 .... 710 packets received, 5970 bps, 74.62%, Err 22 (1.1e-05)
246.395 .... 718 packets received, 5983 bps, 74.79%, Err 22 (1.1e-05)
248.547 .... 726 packets received, 5998 bps, 74.97%, Err 22 (1.1e-05)
250.720 .... 734 packets received, 6011 bps, 75.14%, Err 22 (1.1e-05)
252.880 .... 742 packets received, 6024 bps, 75.31%, Err 22 (1.1e-05)
255.064 .... 750 packets received, 6037 bps, 75.46%, Err 22 (1.1e-05)
257.232 .... 758 packets received, 6050 bps, 75.63%, Err 22 (1.1e-05)
259.392 .... 766 packets received, 6063 bps, 75.79%, Err 22 (1.1e-05)
261.561 .... 774 packets received, 6075 bps, 75.94%, Err 22 (1.1e-05)
263.729 .... 782 packets received, 6087 bps, 76.09%, Err 22 (1.0e-05)
265.912 .... 790 packets received, 6099 bps, 76.24%, Err 22 (1.0e-05)
268.053 .... 798 packets received, 6112 bps, 76.39%, Err 22 (1.0e-05)
270.229 .... 806 packets received, 6123 bps, 76.54%, Err 22 (1.0e-05)
272.399 .... 814 packets received, 6134 bps, 76.68%, Err 22 (1.0e-05)
274.540 .... 822 packets received, 6146 bps, 76.83%, Err 22 (1.0e-05)
276.683 .... 830 packets received, 6158 bps, 76.97%, Err 22 (1.0e-05)
280.475 .... 834 packets received, 6104 bps, 76.30%, Err 22 (9.8e-06)
284.456 .... 839 packets received, 6054 bps, 75.68%, Err 23 (1.0e-05)
286.565 .... 847 packets received, 6067 bps, 75.84%, Err 23 (1.0e-05)
288.753 .... 855 packets received, 6078 bps, 75.97%, Err 23 (1.0e-05)
292.793 .... 859 packets received, 6022 bps, 75.27%, Err 23 (9.8e-06)
294.885 .... 867 packets received, 6034 bps, 75.43%, Err 23 (9.8e-06)
297.062 .... 875 packets received, 6045 bps, 75.57%, Err 23 (9.7e-06)
299.246 .... 883 packets received, 6056 bps, 75.70%, Err 23 (9.6e-06)
301.389 .... 891 packets received, 6067 bps, 75.84%, Err 23 (9.6e-06)
303.501 .... 899 packets received, 6079 bps, 75.99%, Err 23 (9.5e-06)
305.625 .... 907 packets received, 6091 bps, 76.13%, Err 23 (9.4e-06)
307.751 .... 915 packets received, 6102 bps, 76.27%, Err 23 (9.4e-06)
312.492 .... 923 packets received, 6062 bps, 75.77%, Err 25 (1.0e-05)
314.608 .... 931 packets received, 6073 bps, 75.91%, Err 26 (1.0e-05)
316.740 .... 939 packets received, 6084 bps, 76.05%, Err 26 (1.0e-05)
318.856 .... 947 packets received, 6095 bps, 76.18%, Err 26 (1.0e-05)
322.286 .... 950 packets received, 6049 bps, 75.61%, Err 27 (1.0e-05)
324.402 .... 958 packets received, 6060 bps, 75.75%, Err 27 (1.0e-05)
326.518 .... 966 packets received, 6071 bps, 75.89%, Err 27 (1.0e-05)
328.634 .... 974 packets received, 6082 bps, 76.02%, Err 27 (1.0e-05)
330.752 .... 982 packets received, 6092 bps, 76.15%, Err 27 (1.0e-05)
332.855 .... 990 packets received, 6103 bps, 76.29%, Err 27 (1.0e-05)
334.986 .... 998 packets received, 6113 bps, 76.41%, Err 28 (1.0e-05)
337.894 .... 999 packets received, 6067 bps, 75.83%, Err 28 (1.0e-05)
340.018 .... 1007 packets received, 6077 bps, 75.96%, Err 28 (1.0e-05)
342.109 .... 1015 packets received, 6088 bps, 76.09%, Err 28 (1.0e-05)
344.242 .... 1023 packets received, 6097 bps, 76.22%, Err 28 (1.0e-05)
346.360 .... 1031 packets received, 6108 bps, 76.34%, Err 28 (1.0e-05)
348.474 .... 1039 packets received, 6117 bps, 76.47%, Err 28 (1.0e-05)
350.588 .... 1047 packets received, 6127 bps, 76.59%, Err 28 (1.0e-05)
352.704 .... 1055 packets received, 6137 bps, 76.71%, Err 28 (9.9e-06)
354.820 .... 1063 packets received, 6147 bps, 76.83%, Err 28 (9.9e-06)
356.933 .... 1071 packets received, 6156 bps, 76.95%, Err 28 (9.8e-06)
359.048 .... 1079 packets received, 6166 bps, 77.07%, Err 28 (9.8e-06)
361.161 .... 1087 packets received, 6175 bps, 77.19%, Err 28 (9.7e-06)
363.260 .... 1095 packets received, 6184 bps, 77.30%, Err 28 (9.6e-06)
366.718 .... 1098 packets received, 6143 bps, 76.78%, Err 29 (9.9e-06)
371.475 .... 1102 packets received, 6086 bps, 76.07%, Err 31 (1.0e-05)
373.592 .... 1110 packets received, 6095 bps, 76.19%, Err 31 (1.0e-05)
375.710 .... 1118 packets received, 6105 bps, 76.31%, Err 31 (1.0e-05)
377.812 .... 1126 packets received, 6114 bps, 76.43%, Err 31 (1.0e-05)
379.944 .... 1134 packets received, 6123 bps, 76.54%, Err 31 (1.0e-05)
382.061 .... 1142 packets received, 6132 bps, 76.65%, Err 31 (1.0e-05)
384.165 .... 1150 packets received, 6141 bps, 76.76%, Err 31 (1.0e-05)
387.884 .... 1154 packets received, 6103 bps, 76.29%, Err 32 (1.0e-05)
389.983 .... 1162 packets received, 6112 bps, 76.40%, Err 32 (1.0e-05)
392.102 .... 1170 packets received, 6121 bps, 76.51%, Err 32 (1.0e-05)
394.220 .... 1178 packets received, 6130 bps, 76.62%, Err 32 (1.0e-05)
396.338 .... 1186 packets received, 6138 bps, 76.73%, Err 32 (1.0e-05)
398.456 .... 1194 packets received, 6147 bps, 76.84%, Err 32 (1.0e-05)
400.574 .... 1202 packets received, 6155 bps, 76.94%, Err 32 (1.0e-05)
402.722 .... 1210 packets received, 6163 bps, 77.04%, Err 32 (9.9e-06)
404.869 .... 1218 packets received, 6171 bps, 77.14%, Err 32 (9.9e-06)
407.060 .... 1226 packets received, 6178 bps, 77.22%, Err 32 (9.8e-06)
409.228 .... 1234 packets received, 6185 bps, 77.32%, Err 32 (9.8e-06)
413.002 .... 1238 packets received, 6149 bps, 76.86%, Err 33 (1.0e-05)
415.124 .... 1246 packets received, 6157 bps, 76.96%, Err 34 (1.0e-05)
417.321 .... 1254 packets received, 6163 bps, 77.04%, Err 34 (1.0e-05)
419.430 .... 1262 packets received, 6172 bps, 77.14%, Err 34 (1.0e-05)
421.551 .... 1270 packets received, 6179 bps, 77.24%, Err 34 (1.0e-05)
425.802 .... 1276 packets received, 6146 bps, 76.83%, Err 34 (1.0e-05)
430.326 .... 1283 packets received, 6115 bps, 76.44%, Err 35 (1.0e-05)
432.559 .... 1291 packets received, 6121 bps, 76.52%, Err 35 (1.0e-05)
434.717 .... 1299 packets received, 6129 bps, 76.61%, Err 35 (1.0e-05)
436.893 .... 1307 packets received, 6136 bps, 76.70%, Err 35 (1.0e-05)
439.038 .... 1315 packets received, 6143 bps, 76.79%, Err 35 (1.0e-05)
441.194 .... 1323 packets received, 6150 bps, 76.88%, Err 35 (9.9e-06)
443.307 .... 1331 packets received, 6158 bps, 76.97%, Err 35 (9.9e-06)
447.620 .... 1337 packets received, 6126 bps, 76.57%, Err 36 (1.0e-05)
449.751 .... 1345 packets received, 6133 bps, 76.67%, Err 36 (1.0e-05)
452.988 .... 1347 packets received, 6099 bps, 76.23%, Err 36 (9.9e-06)
455.176 .... 1355 packets received, 6105 bps, 76.32%, Err 36 (9.9e-06)
457.332 .... 1363 packets received, 6112 bps, 76.40%, Err 36 (9.8e-06)
459.491 .... 1371 packets received, 6119 bps, 76.49%, Err 36 (9.8e-06)
461.681 .... 1379 packets received, 6126 bps, 76.57%, Err 36 (9.8e-06)
463.825 .... 1387 packets received, 6133 bps, 76.66%, Err 36 (9.7e-06)
467.641 .... 1391 packets received, 6100 bps, 76.25%, Err 38 (1.0e-05)
469.735 .... 1399 packets received, 6108 bps, 76.35%, Err 38 (1.0e-05)
471.919 .... 1407 packets received, 6114 bps, 76.43%, Err 38 (1.0e-05)
474.051 .... 1415 packets received, 6121 bps, 76.52%, Err 38 (1.0e-05)
477.518 .... 1418 packets received, 6090 bps, 76.12%, Err 39 (1.0e-05)
479.645 .... 1426 packets received, 6097 bps, 76.21%, Err 39 (1.0e-05)
481.819 .... 1434 packets received, 6103 bps, 76.29%, Err 39 (1.0e-05)
483.943 .... 1442 packets received, 6110 bps, 76.38%, Err 39 (1.0e-05)
486.934 .... 1443 packets received, 6077 bps, 75.96%, Err 39 (1.0e-05)
489.057 .... 1451 packets received, 6084 bps, 76.05%, Err 39 (1.0e-05)
493.046 .... 1456 packets received, 6056 bps, 75.70%, Err 40 (1.0e-05)
496.603 .... 1459 packets received, 6025 bps, 75.31%, Err 41 (1.0e-05)
498.719 .... 1467 packets received, 6032 bps, 75.40%, Err 41 (1.0e-05)
503.540 .... 1473 packets received, 5999 bps, 74.98%, Err 42 (1.0e-05)
505.664 .... 1481 packets received, 6006 bps, 75.07%, Err 42 (1.0e-05)
507.775 .... 1489 packets received, 6013 bps, 75.16%, Err 42 (1.0e-05)
509.884 .... 1497 packets received, 6020 bps, 75.26%, Err 42 (1.0e-05)
511.993 .... 1505 packets received, 6028 bps, 75.35%, Err 42 (1.0e-05)
514.113 .... 1513 packets received, 6035 bps, 75.43%, Err 42 (1.0e-05)
516.238 .... 1521 packets received, 6042 bps, 75.52%, Err 42 (1.0e-05)
518.346 .... 1529 packets received, 6049 bps, 75.61%, Err 42 (1.0e-05)
520.471 .... 1537 packets received, 6055 bps, 75.69%, Err 42 (1.0e-05)
522.583 .... 1545 packets received, 6062 bps, 75.78%, Err 42 (1.0e-05)
524.698 .... 1553 packets received, 6069 bps, 75.86%, Err 42 (1.0e-05)
526.807 .... 1561 packets received, 6076 bps, 75.95%, Err 42 (1.0e-05)
528.931 .... 1569 packets received, 6082 bps, 76.03%, Err 42 (9.9e-06)
531.051 .... 1577 packets received, 6089 bps, 76.11%, Err 42 (9.9e-06)
533.161 .... 1585 packets received, 6096 bps, 76.20%, Err 42 (9.9e-06)
535.269 .... 1593 packets received, 6102 bps, 76.28%, Err 42 (9.8e-06)
537.384 .... 1601 packets received, 6109 bps, 76.36%, Err 42 (9.8e-06)
539.488 .... 1609 packets received, 6115 bps, 76.44%, Err 42 (9.7e-06)
541.629 .... 1617 packets received, 6121 bps, 76.52%, Err 43 (9.9e-06)
543.741 .... 1625 packets received, 6128 bps, 76.60%, Err 43 (9.9e-06)
545.852 .... 1633 packets received, 6134 bps, 76.68%, Err 43 (9.9e-06)
547.965 .... 1641 packets received, 6140 bps, 76.75%, Err 43 (9.8e-06)
550.087 .... 1649 packets received, 6146 bps, 76.83%, Err 43 (9.8e-06)
552.195 .... 1657 packets received, 6153 bps, 76.91%, Err 43 (9.7e-06)
555.368 .... 1659 packets received, 6125 bps, 76.56%, Err 45 (1.0e-05)
557.483 .... 1667 packets received, 6131 bps, 76.64%, Err 45 (1.0e-05)
559.594 .... 1675 packets received, 6137 bps, 76.71%, Err 46 (1.0e-05)
561.732 .... 1683 packets received, 6143 bps, 76.79%, Err 46 (1.0e-05)
563.845 .... 1691 packets received, 6149 bps, 76.86%, Err 46 (1.0e-05)
565.965 .... 1699 packets received, 6155 bps, 76.94%, Err 46 (1.0e-05)
568.075 .... 1707 packets received, 6161 bps, 77.01%, Err 46 (1.0e-05)
570.185 .... 1715 packets received, 6167 bps, 77.09%, Err 46 (1.0e-05)
572.295 .... 1723 packets received, 6173 bps, 77.16%, Err 46 (1.0e-05)
576.007 .... 1727 packets received, 6147 bps, 76.84%, Err 48 (1.0e-05)
578.116 .... 1735 packets received, 6153 bps, 76.91%, Err 48 (1.0e-05)
580.217 .... 1743 packets received, 6159 bps, 76.99%, Err 48 (1.0e-05)
583.417 .... 1745 packets received, 6132 bps, 76.65%, Err 51 (1.1e-05)
586.850 .... 1746 packets received, 6100 bps, 76.25%, Err 51 (1.1e-05)
588.961 .... 1754 packets received, 6106 bps, 76.32%, Err 51 (1.1e-05)
591.072 .... 1762 packets received, 6112 bps, 76.40%, Err 51 (1.1e-05)
593.182 .... 1770 packets received, 6118 bps, 76.47%, Err 51 (1.1e-05)
595.309 .... 1778 packets received, 6123 bps, 76.54%, Err 51 (1.1e-05)
597.418 .... 1786 packets received, 6129 bps, 76.61%, Err 51 (1.1e-05)
599.539 .... 1794 packets received, 6135 bps, 76.68%, Err 51 (1.1e-05)
601.651 .... 1802 packets received, 6140 bps, 76.76%, Err 51 (1.1e-05)
603.841 .... 1810 packets received, 6145 bps, 76.82%, Err 51 (1.1e-05)
605.998 .... 1818 packets received, 6151 bps, 76.88%, Err 51 (1.1e-05)
608.155 .... 1826 packets received, 6156 bps, 76.95%, Err 51 (1.0e-05)
610.344 .... 1834 packets received, 6160 bps, 77.01%, Err 51 (1.0e-05)
612.517 .... 1842 packets received, 6165 bps, 77.07%, Err 51 (1.0e-05)
614.661 .... 1850 packets received, 6170 bps, 77.13%, Err 51 (1.0e-05)
616.831 .... 1858 packets received, 6175 bps, 77.19%, Err 51 (1.0e-05)
619.001 .... 1866 packets received, 6180 bps, 77.25%, Err 51 (1.0e-05)
621.192 .... 1874 packets received, 6185 bps, 77.31%, Err 51 (1.0e-05)
623.331 .... 1882 packets received, 6190 bps, 77.37%, Err 51 (1.0e-05)
628.205 .... 1890 packets received, 6168 bps, 77.10%, Err 52 (1.0e-05)
630.314 .... 1898 packets received, 6173 bps, 77.17%, Err 52 (1.0e-05)
632.504 .... 1906 packets received, 6178 bps, 77.22%, Err 52 (1.0e-05)
634.650 .... 1914 packets received, 6183 bps, 77.28%, Err 52 (1.0e-05)
636.835 .... 1922 packets received, 6187 bps, 77.34%, Err 52 (1.0e-05)
638.992 .... 1930 packets received, 6192 bps, 77.40%, Err 52 (1.0e-05)
643.873 .... 1938 packets received, 6170 bps, 77.13%, Err 53 (1.0e-05)
645.968 .... 1946 packets received, 6176 bps, 77.20%, Err 53 (1.0e-05)
648.174 .... 1954 packets received, 6180 bps, 77.25%, Err 53 (1.0e-05)
650.316 .... 1962 packets received, 6185 bps, 77.31%, Err 53 (1.0e-05)
652.472 .... 1970 packets received, 6190 bps, 77.37%, Err 53 (1.0e-05)
654.598 .... 1978 packets received, 6195 bps, 77.43%, Err 53 (1.0e-05)
656.736 .... 1986 packets received, 6199 bps, 77.49%, Err 53 (1.0e-05)
660.512 .... 1990 packets received, 6176 bps, 77.20%, Err 53 (1.0e-05)
664.556 .... 1995 packets received, 6154 bps, 76.93%, Err 54 (1.0e-05)
666.653 .... 2003 packets received, 6159 bps, 76.99%, Err 54 (1.0e-05)
669.946 .... 2005 packets received, 6135 bps, 76.69%, Err 54 (1.0e-05)
672.109 .... 2013 packets received, 6140 bps, 76.75%, Err 54 (1.0e-05)
674.287 .... 2021 packets received, 6144 bps, 76.80%, Err 55 (1.0e-05)
677.253 .... 2022 packets received, 6120 bps, 76.50%, Err 55 (1.0e-05)
679.371 .... 2030 packets received, 6125 bps, 76.57%, Err 55 (1.0e-05)
681.564 .... 2038 packets received, 6130 bps, 76.62%, Err 55 (1.0e-05)
685.323 .... 2042 packets received, 6108 bps, 76.35%, Err 55 (1.0e-05)
687.434 .... 2050 packets received, 6113 bps, 76.41%, Err 55 (1.0e-05)
689.589 .... 2058 packets received, 6118 bps, 76.47%, Err 55 (1.0e-05)
691.761 .... 2066 packets received, 6122 bps, 76.53%, Err 55 (9.9e-06)
693.918 .... 2074 packets received, 6127 bps, 76.58%, Err 55 (9.9e-06)
696.087 .... 2082 packets received, 6131 bps, 76.64%, Err 55 (9.9e-06)
698.278 .... 2090 packets received, 6135 bps, 76.69%, Err 55 (9.9e-06)
700.434 .... 2098 packets received, 6140 bps, 76.75%, Err 55 (9.8e-06)
702.563 .... 2106 packets received, 6145 bps, 76.81%, Err 55 (9.8e-06)
706.004 .... 2109 packets received, 6123 bps, 76.54%, Err 56 (9.9e-06)
711.287 .... 2117 packets received, 6101 bps, 76.26%, Err 59 (1.0e-05)
713.394 .... 2125 packets received, 6106 bps, 76.32%, Err 59 (1.0e-05)
715.518 .... 2133 packets received, 6111 bps, 76.38%, Err 59 (1.0e-05)
717.647 .... 2141 packets received, 6115 bps, 76.44%, Err 59 (1.0e-05)
719.752 .... 2149 packets received, 6120 bps, 76.50%, Err 59 (1.0e-05)
721.877 .... 2157 packets received, 6125 bps, 76.56%, Err 59 (1.0e-05)
725.026 .... 2159 packets received, 6104 bps, 76.30%, Err 60 (1.0e-05)
727.164 .... 2167 packets received, 6109 bps, 76.36%, Err 60 (1.0e-05)
729.269 .... 2175 packets received, 6113 bps, 76.42%, Err 60 (1.0e-05)
731.395 .... 2183 packets received, 6118 bps, 76.48%, Err 60 (1.0e-05)
733.509 .... 2191 packets received, 6123 bps, 76.53%, Err 60 (1.0e-05)
735.600 .... 2199 packets received, 6128 bps, 76.60%, Err 60 (1.0e-05)
737.726 .... 2207 packets received, 6132 bps, 76.65%, Err 60 (1.0e-05)
739.850 .... 2215 packets received, 6137 bps, 76.71%, Err 60 (1.0e-05)
741.956 .... 2223 packets received, 6141 bps, 76.77%, Err 60 (1.0e-05)
744.085 .... 2231 packets received, 6146 bps, 76.82%, Err 60 (1.0e-05)
746.191 .... 2239 packets received, 6150 bps, 76.88%, Err 60 (1.0e-05)
748.313 .... 2247 packets received, 6155 bps, 76.94%, Err 60 (1.0e-05)
751.745 .... 2250 packets received, 6135 bps, 76.69%, Err 61 (1.0e-05)
753.869 .... 2258 packets received, 6139 bps, 76.74%, Err 61 (1.0e-05)
755.994 .... 2266 packets received, 6144 bps, 76.80%, Err 61 (1.0e-05)
758.088 .... 2274 packets received, 6148 bps, 76.86%, Err 61 (1.0e-05)
760.211 .... 2282 packets received, 6153 bps, 76.91%, Err 61 (1.0e-05)
762.318 .... 2290 packets received, 6157 bps, 76.97%, Err 61 (1.0e-05)
764.442 .... 2298 packets received, 6162 bps, 77.02%, Err 61 (1.0e-05)
766.549 .... 2306 packets received, 6166 bps, 77.08%, Err 61 (1.0e-05)
768.677 .... 2314 packets received, 6170 bps, 77.13%, Err 61 (9.9e-06)
772.122 .... 2317 packets received, 6151 bps, 76.88%, Err 62 (1.0e-05)
774.230 .... 2325 packets received, 6155 bps, 76.94%, Err 62 (1.0e-05)
776.328 .... 2333 packets received, 6160 bps, 77.00%, Err 62 (1.0e-05)
778.468 .... 2341 packets received, 6164 bps, 77.05%, Err 62 (1.0e-05)
782.150 .... 2345 packets received, 6145 bps, 76.82%, Err 63 (1.0e-05)
784.273 .... 2353 packets received, 6149 bps, 76.87%, Err 63 (1.0e-05)
786.400 .... 2361 packets received, 6154 bps, 76.92%, Err 63 (1.0e-05)
790.358 .... 2366 packets received, 6136 bps, 76.70%, Err 64 (1.0e-05)
792.466 .... 2374 packets received, 6140 bps, 76.75%, Err 64 (1.0e-05)
794.604 .... 2382 packets received, 6144 bps, 76.80%, Err 64 (1.0e-05)
796.715 .... 2390 packets received, 6149 bps, 76.86%, Err 64 (1.0e-05)
798.820 .... 2398 packets received, 6153 bps, 76.91%, Err 64 (1.0e-05)
800.931 .... 2406 packets received, 6157 bps, 76.96%, Err 64 (1.0e-05)
805.000 .... 2411 packets received, 6139 bps, 76.73%, Err 66 (1.0e-05)
807.110 .... 2419 packets received, 6143 bps, 76.79%, Err 66 (1.0e-05)
809.287 .... 2427 packets received, 6147 bps, 76.83%, Err 66 (1.0e-05)
